,Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Previous day close price,Change in price,Percentage change in price,Previous day volume,Change in volume,Percentage change in volume
39,2002-07-19,1.1528571844100952,1.1607142686843872,1.1221429109573364,1.159999966621399,1.159999966621399,1792000,,,1.1492856740951538,0.010714292526245117,0.009322566849778724,2899400.0,-1107400.0,-0.38194109126026077
40,2002-07-22,1.1357142925262451,1.179285764694214,1.1150000095367432,1.170714259147644,1.170714259147644,1993600,,,1.159999966621399,0.010714292526245117,0.00923645934012507,1792000.0,201600.0,0.11250000000000004
41,2002-07-23,1.1764285564422607,1.2135714292526243,1.1307142972946167,1.1464285850524902,1.1464285850524902,1577800,,,1.170714259147644,-0.02428567409515381,-0.02074432245562241,1993600.0,-415800.0,-0.2085674157303371
42,2002-07-24,1.1464285850524902,1.1592856645584106,1.0742857456207275,1.1142857074737549,1.1142857074737549,3355800,,,1.1464285850524902,-0.03214287757873535,-0.028037400670067658,1577800.0,1778000.0,1.126885536823425
43,2002-07-25,1.125,1.1278570890426636,1.034999966621399,1.0364285707473757,1.0364285707473757,4755800,,,1.1142857074737549,-0.07785713672637917,-0.0698717897969745,3355800.0,1400000.0,0.4171881518564873
44,2002-07-26,1.0499999523162842,1.058571457862854,0.8500000238418579,0.8714285492897034,0.8714285492897034,7046200,,,1.0364285707473757,-0.16500002145767234,-0.1592005721520101,4755800.0,2290400.0,0.48160141301148074
45,2002-07-29,0.8964285850524902,0.9242857098579408,0.8500000238418579,0.8764285445213318,0.8764285445213318,3260600,,,0.8714285492897034,0.004999995231628418,0.005737699591898737,7046200.0,-3785600.0,-0.5372541227895887
46,2002-07-30,0.8935714364051819,0.9428571462631226,0.8935714364051819,0.9142857193946838,0.9142857193946838,3777200,,,0.8764285445213318,0.03785717487335205,0.04319482188251644,3260600.0,516600.0,0.15843709746672396
47,2002-07-31,0.9285714030265808,0.959999978542328,0.9057142734527588,0.9535714387893676,0.9535714387893676,3333400,,,0.9142857193946838,0.03928571939468373,0.042968755347828624,3777200.0,-443800.0,-0.11749444032616752
48,2002-08-01,0.949999988079071,0.959999978542328,0.8778571486473083,0.8914285898208618,0.8914285898208618,4529000,,,0.9535714387893676,-0.06214284896850575,-0.06516853005517964,3333400.0,1195600.0,0.3586728265434691
49,2002-08-02,0.8864285945892334,0.8878571391105652,0.706428587436676,0.7778571248054504,0.7778571248054504,6655600,1.0733142828941344,,0.8914285898208618,-0.11357146501541138,-0.1274038844078742,4529000.0,2126600.0,0.4695517774343123
50,2002-08-05,0.7785714268684387,0.8128571510314941,0.7607142925262451,0.7749999761581421,0.7749999761581421,3808000,1.064885711669922,,0.7778571248054504,-0.0028571486473083496,-0.0036731021111658935,6655600.0,-2847600.0,-0.4278502313840976
51,2002-08-06,0.795714259147644,0.8035714030265808,0.7428571581840515,0.7607142925262451,0.7607142925262451,3217200,1.0558999967575073,,0.7749999761581421,-0.014285683631896973,-0.01843314073726099,3808000.0,-590800.0,-0.15514705882352942
52,2002-08-07,0.7607142925262451,0.793571412563324,0.7428571581840515,0.793571412563324,0.793571412563324,2758000,1.0486285674571991,,0.7607142925262451,0.03285712003707886,0.04319245787792969,3217200.0,-459200.0,-0.14273281114012182
53,2002-08-08,0.7964285612106323,0.8035714030265808,0.7507143020629883,0.7964285612106323,0.7964285612106323,2283400,1.0424857103824616,,0.793571412563324,0.0028571486473083496,0.0036003674049691625,2758000.0,-474600.0,-0.1720812182741117
54,2002-08-09,0.7985714077949524,0.8214285969734192,0.7785714268684387,0.7871428728103638,0.7871428728103638,1500800,1.0367999970912933,,0.7964285612106323,-0.009285688400268555,-0.011659160472790697,2283400.0,-782600.0,-0.3427345187001839
55,2002-08-12,0.8028571605682373,0.8071428537368774,0.7535714507102966,0.7571428418159485,0.7571428418159485,2130800,1.0304142832756042,,0.7871428728103638,-0.030000030994415283,-0.03811256130326779,1500800.0,630000.0,0.419776119402985
56,2002-08-13,0.7678571343421936,0.8050000071525574,0.7542856931686401,0.772857129573822,0.772857129573822,1677200,1.0232999980449677,,0.7571428418159485,0.015714287757873535,0.020754720100349955,2130800.0,-453600.0,-0.2128777923784494
57,2002-08-14,0.7757142782211304,0.8335714340209961,0.7714285850524902,0.8335714340209961,0.8335714340209961,4047400,1.0176142847537994,,0.772857129573822,0.06071430444717407,0.07855825109700909,1677200.0,2370200.0,1.4131886477462436
58,2002-08-15,0.8371428847312927,0.9107142686843872,0.8328571319580078,0.8828571438789368,0.8828571438789368,3263400,1.0123285698890685,,0.8335714340209961,0.049285709857940674,0.05912595831192946,4047400.0,-784000.0,-0.19370460048426152
59,2002-08-16,0.8928571343421936,0.9242857098579408,0.8571428656578064,0.9128571152687072,0.9128571152687072,1828400,1.0069428551197053,,0.8828571438789368,0.029999971389770397,0.033980550078534844,3263400.0,-1435000.0,-0.43972543972543976
60,2002-08-19,0.925000011920929,0.9842857122421264,0.9178571701049804,0.9821428656578064,0.9821428656578064,2074800,1.0042142844200135,,0.9128571152687072,0.06928575038909923,0.07589988534920322,1828400.0,246400.0,0.13476263399693722
61,2002-08-20,0.9850000143051147,0.993571400642395,0.9214285612106324,0.9464285969734192,0.9464285969734192,2539600,1.0000142848491669,,0.9821428656578064,-0.03571426868438721,-0.03636361870883931,2074800.0,464800.0,0.22402159244264497
62,2002-08-21,0.9528571367263794,0.9714285731315612,0.918571412563324,0.9685714244842528,0.9685714244842528,2779000,0.9963142836093902,,0.9464285969734192,0.02214282751083363,0.023396194474304854,2539600.0,239400.0,0.0942668136714444
63,2002-08-22,0.9735714197158812,0.9992856979370116,0.9292857050895692,0.9835714101791382,0.9835714101791382,2963800,0.9941285693645477,,0.9685714244842528,0.014999985694885365,0.015486710959775163,2779000.0,184800.0,0.06649874055415617
64,2002-08-23,0.993571400642395,0.9964285492897034,0.9678571224212646,0.993571400642395,0.993571400642395,2406600,0.9923428547382355,,0.9835714101791382,0.009999990463256836,0.010167020268955884,2963800.0,-557200.0,-0.18800188946622576
65,2002-08-26,0.9964285492897034,0.9964285492897034,0.937857151031494,0.9678571224212646,0.9678571224212646,2644600,0.9919714260101319,,0.993571400642395,-0.02571427822113037,-0.02588065458054123,2406600.0,238000.0,0.0988947062245491
66,2002-08-27,0.9678571224212646,0.9678571224212646,0.8578571677207947,0.8735714554786682,0.8735714554786682,4984000,0.9909999978542328,,0.9678571224212646,-0.09428566694259644,-0.09741692731125884,2644600.0,2339400.0,0.8845950238221281
67,2002-08-28,0.8614285588264465,0.8899999856948853,0.824999988079071,0.8642857074737549,0.8642857074737549,2275000,0.9900714266300201,,0.8735714554786682,-0.00928574800491333,-0.01062963761770952,4984000.0,-2709000.0,-0.5435393258426966
68,2002-08-29,0.8328571319580078,0.9221428632736206,0.8242856860160828,0.9035714268684388,0.9035714268684388,2395400,0.989114283323288,,0.8642857074737549,0.03928571939468395,0.04545455172400481,2275000.0,120400.0,0.05292307692307685
69,2002-08-30,0.9142857193946838,0.9628571271896362,0.8942857384681702,0.9364285469055176,0.9364285469055176,2121000,0.9886999976634979,,0.9035714268684388,0.032857120037078746,0.03636361117676512,2395400.0,-274400.0,-0.11455289304500293
70,2002-09-03,0.9364285469055176,0.9635714292526244,0.9135714173316956,0.925000011920929,0.925000011920929,1593200,0.9876142835617066,,0.9364285469055176,-0.011428534984588623,-0.012204385505284798,2121000.0,-527800.0,-0.24884488448844888
71,2002-09-04,0.9257143139839172,0.9457142949104308,0.9078571200370787,0.9285714030265808,0.9285714030265808,373800,0.9866142833232879,,0.925000011920929,0.0035713911056518555,0.003860963307703358,1593200.0,-1219400.0,-0.7653778558875219
72,2002-09-05,0.9178571701049804,0.935714304447174,0.9107142686843872,0.9178571701049804,0.9178571701049804,285600,0.9856857120990753,,0.9285714030265808,-0.010714232921600453,-0.011538405002220142,373800.0,-88200.0,-0.2359550561797753
73,2002-09-06,0.9278571605682372,0.935714304447174,0.9107142686843872,0.9142857193946838,0.9142857193946838,763000,0.9841999983787537,,0.9178571701049804,-0.00357145071029652,-0.0038910745883131703,285600.0,477400.0,1.6715686274509802
74,2002-09-09,0.9192857146263124,0.925000011920929,0.8928571343421936,0.9014285802841188,0.9014285802841188,1419600,0.9833571410179138,,0.9142857193946838,-0.012857139110565075,-0.014062495823600196,763000.0,656600.0,0.8605504587155963
75,2002-09-10,0.9007142782211304,0.949999988079071,0.8892857432365417,0.9449999928474426,0.9449999928474426,4746000,0.9822714269161225,,0.9014285802841188,0.043571412563323864,0.04833595640998056,1419600.0,3326400.0,2.3431952662721893
76,2002-09-11,0.9385714530944824,0.9764285683631896,0.9385714530944824,0.9614285826683044,0.9614285826683044,1629600,0.9809428548812866,,0.9449999928474426,0.016428589820861816,0.01738475126476957,4746000.0,-3116400.0,-0.6566371681415929
77,2002-09-12,0.9628571271896362,0.9671428799629213,0.9142857193946838,0.925000011920929,0.925000011920929,1943200,0.975985711812973,,0.9614285826683044,-0.03642857074737549,-0.037890043425038766,1629600.0,313600.0,0.1924398625429553
78,2002-09-13,0.9214285612106324,0.927142858505249,0.8642857074737549,0.8785714507102966,0.8785714507102966,2485000,0.9692714262008667,,0.925000011920929,-0.046428561210632324,-0.050193038499767195,1943200.0,541800.0,0.27881844380403464
79,2002-09-16,0.8921428322792053,0.8921428322792053,0.8528571724891663,0.8571428656578064,0.8571428656578064,3512600,0.9608857119083405,,0.8785714507102966,-0.021428585052490234,-0.02439025879473533,2485000.0,1027600.0,0.4135211267605634
80,2002-09-17,0.8635714054107666,0.8642857074737549,0.824999988079071,0.8299999833106995,0.8299999833106995,2863000,0.953971426486969,,0.8571428656578064,-0.027142882347106934,-0.031666695757044394,3512600.0,-649600.0,-0.18493423674770826
81,2002-09-18,0.8364285826683044,0.8414285778999329,0.7850000262260437,0.7878571152687073,0.7878571152687073,1521800,0.9465142834186554,,0.8299999833106995,-0.04214286804199219,-0.05077454083058286,2863000.0,-1341200.0,-0.4684596577017115
82,2002-09-19,0.7850000262260437,0.7857142686843872,0.7178571224212646,0.7242857217788696,0.7242857217788696,4978400,0.937728568315506,,0.7878571152687073,-0.06357139348983765,-0.08068898821603698,1521800.0,3456600.0,2.2713891444342225
83,2002-09-20,0.7535714507102966,0.7678571343421936,0.699999988079071,0.7078571319580078,0.7078571319580078,3484600,0.9264999973773956,,0.7242857217788696,-0.016428589820861816,-0.022682470918400366,4978400.0,-1493800.0,-0.30005624296962885
84,2002-09-23,0.7142857313156128,0.7321428656578064,0.7057142853736877,0.7114285826683044,0.7114285826683044,4839800,0.9165714263916016,,0.7078571319580078,0.003571450710296631,0.00504544003168772,3484600.0,1355200.0,0.38891120932101253
85,2002-09-24,0.7114285826683044,0.7250000238418579,0.6892856955528259,0.7178571224212646,0.7178571224212646,3747800,0.9080714249610901,,0.7114285826683044,0.006428539752960205,0.009036099911601925,4839800.0,-1092000.0,-0.22562915822967888
86,2002-09-25,0.7242857217788696,0.75,0.7078571319580078,0.7321428656578064,0.7321428656578064,1457400,0.9001857101917267,,0.7178571224212646,0.014285743236541748,0.019900538408474944,3747800.0,-2290400.0,-0.6111318640268958
87,2002-09-26,0.7485714554786682,0.7828571200370789,0.7285714149475098,0.7828571200370789,0.7828571200370789,4162200,0.894057137966156,,0.7321428656578064,0.05071425437927246,0.06926824907828255,1457400.0,2704800.0,1.8559077809798272
88,2002-09-27,0.7764285802841187,0.7842857241630554,0.7121428847312927,0.7200000286102295,0.7200000286102295,5105800,0.8854714250564575,,0.7828571200370789,-0.06285709142684937,-0.0802919074477757,4162200.0,943600.0,0.2267070299360916
89,2002-09-30,0.7071428298950195,0.7214285731315613,0.6892856955528259,0.6928571462631226,0.6928571462631226,4837000,0.876128568649292,,0.7200000286102295,-0.027142882347106934,-0.037698446206313574,5105800.0,-268800.0,-0.05264601041952288
90,2002-10-01,0.7092857360839844,0.7099999785423279,0.6607142686843872,0.6785714030265808,0.6785714030265808,3850000,0.8662857115268707,,0.6928571462631226,-0.014285743236541748,-0.020618598384372522,4837000.0,-987000.0,-0.20405209840810423
91,2002-10-02,0.6885714530944824,0.6885714530944824,0.5607143044471741,0.5785714387893677,0.5785714387893677,9314200,0.8549285686016083,,0.6785714030265808,-0.09999996423721313,-0.14736837389726543,3850000.0,5464200.0,1.4192727272727272
92,2002-10-03,0.5692856907844543,0.5699999928474426,0.4892857074737549,0.5178571343421936,0.5178571343421936,9765000,0.842999997138977,,0.5785714387893677,-0.06071430444717407,-0.10493830212949284,9314200.0,450800.0,0.04839921839771533
93,2002-10-04,0.5178571343421936,0.5314285755157471,0.4471428692340851,0.4685714244842529,0.4685714244842529,8433600,0.8316428542137146,,0.5178571343421936,-0.04928570985794073,-0.09517240680780759,9765000.0,-1331400.0,-0.13634408602150538
94,2002-10-07,0.449999988079071,0.4585714340209961,0.3821428716182709,0.4121428430080414,0.4121428430080414,15724800,0.8224571400880814,,0.4685714244842529,-0.05642858147621149,-0.12042685176186596,8433600.0,7291200.0,0.8645418326693226
95,2002-10-08,0.4107142984867096,0.4278571307659149,0.3907142877578735,0.4050000011920929,0.4050000011920929,4531800,0.8130285692214966,,0.4121428430080414,-0.007142841815948486,-0.01733098593637139,15724800.0,-11193000.0,-0.7118055555555556
96,2002-10-09,0.4099999964237213,0.4107142984867096,0.3471428453922272,0.3728571534156799,0.3728571534156799,5982200,0.8021999979019165,,0.4050000011920929,-0.03214284777641302,-0.07936505600445065,4531800.0,1450400.0,0.3200494284831634
97,2002-10-10,0.3778571486473083,0.5249999761581421,0.3464285731315613,0.506428599357605,0.506428599357605,13577200,0.7932571411132813,,0.3728571534156799,0.1335714459419251,0.3582375843357173,5982200.0,7595000.0,1.269599812777908
98,2002-10-11,0.508571445941925,0.5285714268684387,0.4464285671710968,0.470714271068573,0.470714271068573,13281800,0.7848428547382355,,0.506428599357605,-0.03571432828903198,-0.07052194195654615,13577200.0,-295400.0,-0.021757063312023095
99,2002-10-14,0.4642857015132904,0.5350000262260437,0.4635714292526245,0.5342857241630554,0.5342857241630554,5272400,0.7799714267253876,,0.470714271068573,0.06357145309448242,0.1350531670734525,13281800.0,-8009400.0,-0.6030357331084641
100,2002-10-15,0.5428571701049805,0.5857142806053162,0.5421428680419922,0.550000011920929,0.550000011920929,4125800,0.7754714274406433,,0.5342857241630554,0.015714287757873535,0.029411767987044035,5272400.0,-1146600.0,-0.21747211895910779
101,2002-10-16,0.529285728931427,0.5328571200370789,0.4428571462631225,0.459285706281662,0.459285706281662,5800200,0.7694428557157517,,0.550000011920929,-0.09071430563926697,-0.16493509758743163,4125800.0,1674400.0,0.4058364438411943
102,2002-10-17,0.4721428453922272,0.5857142806053162,0.4714285731315613,0.550000011920929,0.550000011920929,7481600,0.7645714277029038,,0.459285706281662,0.09071430563926697,0.1975117108992619,5800200.0,1681400.0,0.2898865556360126
103,2002-10-18,0.5857142806053162,0.7357142567634583,0.5857142806053162,0.6828571557998657,0.6828571557998657,24904600,0.7622999995946884,,0.550000011920929,0.13285714387893677,0.24155843818061062,7481600.0,17423000.0,2.3287799401197606
104,2002-10-21,0.6385714411735535,0.6642857193946838,0.6085714101791382,0.6364285945892334,0.6364285945892334,9686600,0.7592857140302658,,0.6828571557998657,-0.046428561210632324,-0.06799161554695599,24904600.0,-15218000.0,-0.6110517735679353
105,2002-10-22,0.6357142925262451,0.6435714364051819,0.6178571581840515,0.625,0.625,4263000,0.7566428571939469,,0.6364285945892334,-0.011428594589233398,-0.0179573870287989,9686600.0,-5423600.0,-0.5599075010839717
106,2002-10-23,0.625,0.625,0.5857142806053162,0.5892857313156128,0.5892857313156128,3539200,0.7529714292287827,,0.625,-0.03571426868438721,-0.05714282989501951,4263000.0,-723800.0,-0.16978653530377663
107,2002-10-24,0.6064285635948181,0.6064285635948181,0.5535714030265808,0.579285740852356,0.579285740852356,2431800,0.7478857153654098,,0.5892857313156128,-0.009999990463256836,-0.01696968029572221,3539200.0,-1107400.0,-0.3128955696202531
108,2002-10-25,0.5799999833106995,0.6850000023841858,0.5678571462631226,0.6428571343421936,0.6428571343421936,6447000,0.743085715174675,,0.579285740852356,0.06357139348983765,0.10974099482631705,2431800.0,4015200.0,1.6511226252158893
109,2002-10-28,0.6642857193946838,0.7071428298950195,0.6499999761581421,0.6857143044471741,0.6857143044471741,5647600,0.7385428589582443,,0.6428571343421936,0.04285717010498047,0.06666670993522428,6447000.0,-799400.0,-0.12399565689467973
110,2002-10-29,0.675000011920929,0.6785714030265808,0.6328571438789368,0.6571428775787354,0.6571428775787354,2004800,0.7320428591966629,,0.6857143044471741,-0.02857142686843872,-0.04166666304485678,5647600.0,-3642800.0,-0.6450173525037184
111,2002-10-30,0.6635714173316956,0.6657142639160156,0.6357142925262451,0.6414285898208618,0.6414285898208618,1423800,0.7259428590536118,,0.6571428775787354,-0.015714287757873535,-0.023913045844418668,2004800.0,-581000.0,-0.28980446927374304
112,2002-10-31,0.6364285945892334,0.6428571343421936,0.6235714554786682,0.6407142877578735,0.6407142877578735,1659000,0.7193857163190842,,0.6414285898208618,-0.0007143020629882812,-0.0011136112021258304,1423800.0,235200.0,0.16519174041297946
113,2002-11-01,0.6285714507102966,0.6428571343421936,0.6071428656578064,0.6385714411735535,0.6385714411735535,2126600,0.7124857169389724,,0.6407142877578735,-0.0021428465843200684,-0.0033444651153617944,1659000.0,467600.0,0.2818565400843882
114,2002-11-04,0.6428571343421936,0.7028571367263794,0.6392857432365417,0.6714285612106323,0.6714285612106323,3589600,0.7060428601503372,,0.6385714411735535,0.03285712003707886,0.05145410195090272,2126600.0,1463000.0,0.6879526003949967
115,2002-11-05,0.6721428632736206,0.6764285564422607,0.6507142782211304,0.6514285802841187,0.6514285802841187,1045800,0.6997142893075943,,0.6714285612106323,-0.019999980926513672,-0.02978720608854102,3589600.0,-2543800.0,-0.7086583463338534
116,2002-11-06,0.6642857193946838,0.6642857193946838,0.6128571629524231,0.6292856931686401,0.6292856931686401,7032200,0.6948285740613938,,0.6514285802841187,-0.022142887115478516,-0.03399127361869958,1045800.0,5986400.0,5.724230254350736
117,2002-11-07,0.6321428418159485,0.6378571391105652,0.5928571224212646,0.5928571224212646,0.5928571224212646,2585800,0.6894000023603439,,0.6292856931686401,-0.03642857074737549,-0.05788876362967488,7032200.0,-4446400.0,-0.6322914592872786
118,2002-11-08,0.6050000190734863,0.6128571629524231,0.5535714030265808,0.6107142567634583,0.6107142567634583,4922400,0.6835428589582443,,0.5928571224212646,0.017857134342193604,0.030120468603403117,2585800.0,2336600.0,0.903627504060639
119,2002-11-11,0.6071428656578064,0.6071428656578064,0.5857142806053162,0.6007142663002014,0.6007142663002014,371000,0.676828573346138,,0.6107142567634583,-0.009999990463256836,-0.016374254166347413,4922400.0,-4551400.0,-0.9246302616609784
120,2002-11-12,0.6000000238418579,0.6142857074737549,0.5721428394317627,0.5778571367263794,0.5778571367263794,2191000,0.669885715842247,,0.6007142663002014,-0.02285712957382202,-0.03804991966413429,371000.0,1820000.0,4.90566037735849
121,2002-11-13,0.579285740852356,0.6428571343421936,0.5557143092155457,0.6414285898208618,0.6414285898208618,3231200,0.6641428595781327,,0.5778571367263794,0.06357145309448242,0.11001240454452343,2191000.0,1040200.0,0.47476038338658144
